Unnamed: 0,p1,p3,p2
97 days 13:15:00,103.64,113.31,41.29
97 days 13:30:00,103.64,113.3,41.26
97 days 13:45:00,103.65,113.31,41.36
97 days 14:00:00,103.64,113.3,41.23
97 days 14:15:00,103.64,113.31,41.2
97 days 14:30:00,103.64,113.32,41.34
97 days 14:45:00,103.64,113.31,41.29
97 days 15:00:00,103.64,113.31,41.24
97 days 15:15:00,103.65,113.3,41.23
97 days 15:30:00,103.64,113.27,40.99
97 days 15:45:00,103.64,113.3,41.16
97 days 16:00:00,103.64,113.3,41.18
97 days 16:15:00,103.64,113.3,41.15
97 days 16:30:00,103.64,113.3,41.18
97 days 16:45:00,103.64,113.29,41.14
97 days 17:00:00,103.65,113.3,41.2
97 days 17:15:00,103.64,113.27,41.06
97 days 17:30:00,103.64,113.28,41.07
97 days 17:45:00,103.64,113.28,41.07
97 days 18:00:00,103.65,113.29,41.15
97 days 18:15:00,103.65,113.27,41.18
97 days 18:30:00,103.65,113.3,41.28
97 days 18:45:00,103.65,113.31,41.34
97 days 19:00:00,103.65,113.31,41.3
97 days 19:15:00,103.65,113.31,41.37
97 days 19:30:00,103.65,113.31,41.39
97 days 19:45:00,103.65,113.31,41.37
97 days 20:00:00,103.65,113.3,41.3
97 days 20:15:00,103.65,113.3,41.41
97 days 20:30:00,103.65,113.31,41.35
97 days 20:45:00,103.65,113.32,41.49
97 days 21:00:00,103.66,113.32,41.45
97 days 21:15:00,103.66,113.32,41.47
97 days 21:30:00,103.66,113.32,41.48
97 days 21:45:00,103.66,113.32,41.53
97 days 22:00:00,103.66,113.32,41.54
97 days 22:15:00,103.66,113.32,41.57
97 days 22:30:00,103.66,113.32,41.58
97 days 22:45:00,103.66,113.32,41.6
97 days 23:00:00,103.66,113.32,41.6
97 days 23:15:00,103.66,113.32,41.6
97 days 23:30:00,103.66,113.32,41.62
97 days 23:45:00,103.66,113.32,41.62
98 days 00:00:00,103.66,113.32,41.64
98 days 00:15:00,103.66,113.32,41.63
98 days 00:30:00,103.66,113.32,41.62
98 days 00:45:00,103.66,113.32,41.63
98 days 01:00:00,103.66,113.32,41.62
98 days 01:15:00,103.66,113.32,41.63
98 days 01:30:00,103.66,113.32,41.64
98 days 01:45:00,103.66,113.32,41.64
98 days 02:00:00,103.66,113.32,41.63
98 days 02:15:00,103.66,113.32,41.63
98 days 02:30:00,103.66,113.32,41.62
98 days 02:45:00,103.66,113.32,41.62
98 days 03:00:00,103.66,113.32,41.61
98 days 03:15:00,103.66,113.32,41.61
98 days 03:30:00,103.66,113.32,41.6
98 days 03:45:00,103.66,113.32,41.6
98 days 04:00:00,103.66,113.32,41.6
98 days 04:15:00,103.66,113.32,41.56
98 days 04:30:00,103.66,113.32,41.54
98 days 04:45:00,103.65,113.32,41.48
98 days 05:00:00,103.65,113.32,41.44
98 days 05:15:00,103.65,113.31,41.32
98 days 05:30:00,103.65,113.32,41.31
98 days 05:45:00,103.64,113.3,41.21
98 days 06:00:00,103.64,113.3,41.07
98 days 06:15:00,103.64,113.3,41.05
98 days 06:30:00,103.64,113.3,41.04
98 days 06:45:00,103.64,113.31,41.09
98 days 07:00:00,103.63,113.3,40.97
98 days 07:15:00,103.63,113.27,40.77
98 days 07:30:00,103.63,113.26,40.75
98 days 07:45:00,103.62,113.3,40.78
98 days 08:00:00,103.63,113.28,40.85
98 days 08:15:00,103.62,113.28,40.73
98 days 08:30:00,103.63,113.27,40.79
98 days 08:45:00,103.63,113.27,40.77
98 days 09:00:00,103.63,113.27,40.86
98 days 09:15:00,103.64,113.29,40.99
98 days 09:30:00,103.64,113.27,40.96
98 days 09:45:00,103.63,113.3,41.06
98 days 10:00:00,103.64,113.3,41.03
98 days 10:15:00,103.63,113.3,41.03
98 days 10:30:00,103.64,113.28,40.99
98 days 10:45:00,103.64,113.29,41.13
98 days 11:00:00,103.64,113.3,41.17
98 days 11:15:00,103.65,113.27,41.09
98 days 11:30:00,103.65,113.31,41.16
98 days 11:45:00,103.64,113.31,41.2
98 days 12:00:00,103.64,113.3,41.21
98 days 12:15:00,103.64,113.3,41.22
98 days 12:30:00,103.64,113.3,41.22
98 days 12:45:00,103.65,113.31,41.25
98 days 13:00:00,103.64,113.31,41.23
98 days 13:15:00,103.64,113.31,41.26
98 days 13:30:00,103.65,113.31,41.28
98 days 13:45:00,103.65,113.3,41.26
98 days 14:00:00,103.64,113.3,41.19
98 days 14:15:00,103.65,113.31,41.23
98 days 14:30:00,103.65,113.29,41.15
98 days 14:45:00,103.65,113.3,41.25
98 days 15:00:00,103.65,113.29,41.22
98 days 15:15:00,103.65,113.29,41.22
98 days 15:30:00,103.64,113.28,41.16
98 days 15:45:00,103.64,113.26,41.12
98 days 16:00:00,103.64,113.3,41.17
98 days 16:15:00,103.64,113.3,41.22
98 days 16:30:00,103.64,113.29,41.16
98 days 16:45:00,103.64,113.29,41.19
98 days 17:00:00,103.64,113.3,41.13
98 days 17:15:00,103.64,113.29,41.1
98 days 17:30:00,103.64,113.3,41.21
98 days 17:45:00,103.65,113.29,41.25
98 days 18:00:00,103.65,113.29,41.18
98 days 18:15:00,103.65,113.3,41.29
98 days 18:30:00,103.65,113.29,41.27
98 days 18:45:00,103.65,113.3,41.37
98 days 19:00:00,103.65,113.31,41.39
98 days 19:15:00,103.65,113.31,41.45
98 days 19:30:00,103.65,113.31,41.42
98 days 19:45:00,103.65,113.31,41.39
98 days 20:00:00,103.66,113.31,41.42
98 days 20:15:00,103.65,113.31,41.41
98 days 20:30:00,103.65,113.31,41.44
98 days 20:45:00,103.66,113.32,41.5
98 days 21:00:00,103.65,113.32,41.5
98 days 21:15:00,103.65,113.32,41.46
98 days 21:30:00,103.66,113.31,41.47
98 days 21:45:00,103.66,113.32,41.5
98 days 22:00:00,103.66,113.31,41.51
98 days 22:15:00,103.66,113.32,41.56
98 days 22:30:00,103.66,113.32,41.58
98 days 22:45:00,103.66,113.32,41.59
98 days 23:00:00,103.66,113.32,41.6
98 days 23:15:00,103.66,113.32,41.6
98 days 23:30:00,103.66,113.32,41.61
98 days 23:45:00,103.66,113.32,41.62
99 days 00:00:00,103.66,113.32,41.63
99 days 00:15:00,103.66,113.32,41.64
99 days 00:30:00,103.66,113.32,41.63
99 days 00:45:00,103.66,113.32,41.64
99 days 01:00:00,103.66,113.32,41.65
99 days 01:15:00,103.66,113.32,41.64
99 days 01:30:00,103.66,113.32,41.64
99 days 01:45:00,103.66,113.32,41.63
99 days 02:00:00,103.66,113.32,41.63
99 days 02:15:00,103.66,113.32,41.64
99 days 02:30:00,103.66,113.32,41.64
99 days 02:45:00,103.66,113.32,41.65
99 days 03:00:00,103.66,113.32,41.64
99 days 03:15:00,103.66,113.32,41.63
99 days 03:30:00,103.66,113.32,41.64
99 days 03:45:00,103.66,113.32,41.64
99 days 04:00:00,103.66,113.32,41.62
99 days 04:15:00,103.66,113.32,41.61
99 days 04:30:00,103.66,113.32,41.58
99 days 04:45:00,103.66,113.32,41.52
99 days 05:00:00,103.66,113.32,41.49
99 days 05:15:00,103.65,113.31,41.42
99 days 05:30:00,103.65,113.28,41.31
99 days 05:45:00,103.65,113.3,41.31
99 days 06:00:00,103.65,113.3,41.18
99 days 06:15:00,103.63,113.3,41.04
99 days 06:30:00,103.63,113.3,40.99
99 days 06:45:00,103.63,113.28,40.86
99 days 07:00:00,103.63,113.29,40.69
99 days 07:15:00,103.64,113.27,40.85
99 days 07:30:00,103.63,113.26,40.58
99 days 07:45:00,103.63,113.29,40.83
99 days 08:00:00,103.63,113.3,40.92
99 days 08:15:00,103.62,113.29,40.84
99 days 08:30:00,103.62,113.29,40.82
99 days 08:45:00,103.62,113.3,40.95
99 days 09:00:00,103.63,113.29,40.89
99 days 09:15:00,103.63,113.3,40.9
99 days 09:30:00,103.63,113.28,40.86
99 days 09:45:00,103.63,113.3,40.98
99 days 10:00:00,103.63,113.31,40.93
99 days 10:15:00,103.63,113.27,40.67
99 days 10:30:00,103.63,113.29,40.96
99 days 10:45:00,103.63,113.32,41.08
99 days 11:00:00,103.63,113.31,41.1
99 days 11:15:00,103.63,113.29,41.06
99 days 11:30:00,103.64,113.3,41.2
99 days 11:45:00,103.64,113.31,41.23
99 days 12:00:00,103.65,113.3,41.17
99 days 12:15:00,103.65,113.3,41.12
99 days 12:30:00,103.64,113.28,41.18
99 days 12:45:00,103.64,113.28,41.17
99 days 13:00:00,103.65,113.3,41.3
99 days 13:15:00,103.65,113.3,41.27
99 days 13:30:00,103.65,113.3,41.27
99 days 13:45:00,103.65,113.31,41.27
99 days 14:00:00,103.65,113.31,41.26
99 days 14:15:00,103.65,113.31,41.25
99 days 14:30:00,103.64,113.31,41.26
99 days 14:45:00,103.64,113.31,41.28
99 days 15:00:00,103.64,113.29,41.09
99 days 15:15:00,103.64,113.3,41.09
99 days 15:30:00,103.65,113.3,41.19
99 days 15:45:00,103.64,113.24,41.05
99 days 16:00:00,103.64,113.27,41.11
99 days 16:15:00,103.64,113.23,41.03
99 days 16:30:00,103.64,113.28,41.08
99 days 16:45:00,103.63,113.28,40.97
99 days 17:00:00,103.64,113.28,40.96
99 days 17:15:00,103.64,113.3,41.16
99 days 17:30:00,103.64,113.29,41.11
99 days 17:45:00,103.64,113.3,41.16
99 days 18:00:00,103.64,113.27,41.08
99 days 18:15:00,103.64,113.29,41.22
99 days 18:30:00,103.65,113.29,41.21
99 days 18:45:00,103.65,113.32,41.38
99 days 19:00:00,103.65,113.31,41.35
99 days 19:15:00,103.65,113.3,41.28
99 days 19:30:00,103.65,113.31,41.39
99 days 19:45:00,103.65,113.31,41.28
99 days 20:00:00,103.65,113.32,41.43
99 days 20:15:00,103.65,113.3,41.32
99 days 20:30:00,103.65,113.31,41.36
99 days 20:45:00,103.66,113.32,41.47
99 days 21:00:00,103.66,113.32,41.48
99 days 21:15:00,103.66,113.32,41.5
99 days 21:30:00,103.66,113.32,41.51
99 days 21:45:00,103.66,113.32,41.56
99 days 22:00:00,103.66,113.32,41.58
99 days 22:15:00,103.66,113.32,41.6
99 days 22:30:00,103.66,113.32,41.61
99 days 22:45:00,103.66,113.32,41.6
99 days 23:00:00,103.66,113.32,41.63
99 days 23:15:00,103.66,113.32,41.62
99 days 23:30:00,103.66,113.32,41.63
99 days 23:45:00,103.66,113.32,41.63
100 days 00:00:00,103.66,113.32,41.63
100 days 00:15:00,103.66,113.32,41.64
100 days 00:30:00,103.66,113.32,41.64
100 days 00:45:00,103.66,113.32,41.64
100 days 01:00:00,103.66,113.32,41.64
100 days 01:15:00,103.66,113.32,41.64
100 days 01:30:00,103.66,113.32,41.64
100 days 01:45:00,103.66,113.32,41.63
100 days 02:00:00,103.66,113.32,41.62
100 days 02:15:00,103.66,113.32,41.63
100 days 02:30:00,103.66,113.32,41.59
100 days 02:45:00,103.66,113.32,41.59
100 days 03:00:00,103.66,113.32,41.58
100 days 03:15:00,103.66,113.32,41.55
100 days 03:30:00,103.66,113.32,41.54
100 days 03:45:00,103.66,113.32,41.51
100 days 04:00:00,103.65,113.31,41.42
100 days 04:15:00,103.65,113.3,41.26
100 days 04:30:00,103.65,113.29,41.24
100 days 04:45:00,103.64,113.25,41.12
100 days 05:00:00,103.64,113.25,40.99
100 days 05:15:00,103.64,113.27,41.07
100 days 05:30:00,103.64,113.27,41.06
100 days 05:45:00,103.64,113.3,41.1
100 days 06:00:00,103.63,113.26,40.86
100 days 06:15:00,103.64,113.29,41.04
100 days 06:30:00,103.64,113.29,41.06
100 days 06:45:00,103.64,113.29,41.07
100 days 07:00:00,103.64,113.3,41.06
100 days 07:15:00,103.64,113.29,41.0
100 days 07:30:00,103.64,113.29,41.06
100 days 07:45:00,103.64,113.29,41.13
100 days 08:00:00,103.64,113.29,41.0
100 days 08:15:00,103.64,113.27,41.07
100 days 08:30:00,103.65,113.29,41.21
100 days 08:45:00,103.65,113.31,41.28
100 days 09:00:00,103.65,113.3,41.26
100 days 09:15:00,103.65,113.31,41.22
100 days 09:30:00,103.65,113.3,41.19
100 days 09:45:00,103.65,113.29,41.12
100 days 10:00:00,103.64,113.3,41.13
100 days 10:15:00,103.64,113.3,41.2
100 days 10:30:00,103.64,113.31,41.23
100 days 10:45:00,103.65,113.3,41.25
100 days 11:00:00,103.65,113.3,41.22
100 days 11:15:00,103.65,113.29,41.24
100 days 11:30:00,103.65,113.29,41.17
100 days 11:45:00,103.65,113.32,41.3
100 days 12:00:00,103.65,113.31,41.29
100 days 12:15:00,103.65,113.31,41.3
100 days 12:30:00,103.65,113.3,41.34
100 days 12:45:00,103.65,113.31,41.34
100 days 13:00:00,103.65,113.31,41.32
100 days 13:15:00,103.65,113.3,41.31
100 days 13:30:00,103.65,113.32,41.32
100 days 13:45:00,103.65,113.32,41.38
100 days 14:00:00,103.65,113.32,41.43
100 days 14:15:00,103.65,113.31,41.43
100 days 14:30:00,103.65,113.31,41.33
100 days 14:45:00,103.65,113.31,41.32
100 days 15:00:00,103.64,113.3,41.22
100 days 15:15:00,103.65,113.29,41.18
100 days 15:30:00,103.64,113.28,41.18
100 days 15:45:00,103.65,113.29,41.25
100 days 16:00:00,103.64,113.3,41.19
100 days 16:15:00,103.64,113.31,41.23
100 days 16:30:00,103.64,113.3,41.19
100 days 16:45:00,103.64,113.27,41.06
100 days 17:00:00,103.64,113.29,41.17
100 days 17:15:00,103.64,113.27,41.03
100 days 17:30:00,103.64,113.3,41.01
100 days 17:45:00,103.65,113.29,41.1
100 days 18:00:00,103.65,113.27,41.08
100 days 18:15:00,103.65,113.29,41.24
100 days 18:30:00,103.65,113.3,41.31
100 days 18:45:00,103.65,113.31,41.31
100 days 19:00:00,103.64,113.31,41.25
100 days 19:15:00,103.65,113.3,41.37
100 days 19:30:00,103.65,113.31,41.43
100 days 19:45:00,103.65,113.31,41.3
100 days 20:00:00,103.65,113.3,41.28
100 days 20:15:00,103.65,113.3,41.3
100 days 20:30:00,103.65,113.31,41.37
100 days 20:45:00,103.65,113.3,41.42
100 days 21:00:00,103.66,113.31,41.47
100 days 21:15:00,103.66,113.32,41.51
100 days 21:30:00,103.66,113.32,41.53
100 days 21:45:00,103.66,113.32,41.59
100 days 22:00:00,103.66,113.32,41.57
100 days 22:15:00,103.66,113.32,41.59
100 days 22:30:00,103.66,113.32,41.6
100 days 22:45:00,103.66,113.32,41.6
100 days 23:00:00,103.66,113.32,41.62
100 days 23:15:00,103.66,113.32,41.63
100 days 23:30:00,103.66,113.32,41.64
100 days 23:45:00,103.66,113.32,41.64
101 days 00:00:00,103.66,113.32,41.64
101 days 00:15:00,103.66,113.32,41.63
101 days 00:30:00,103.66,113.32,41.63
101 days 00:45:00,103.66,113.32,41.64
101 days 01:00:00,103.66,113.32,41.64
101 days 01:15:00,103.66,113.32,41.64
101 days 01:30:00,103.66,113.32,41.63
101 days 01:45:00,103.66,113.32,41.62
101 days 02:00:00,103.66,113.32,41.63
101 days 02:15:00,103.66,113.32,41.62
101 days 02:30:00,103.66,113.32,41.61
101 days 02:45:00,103.66,113.32,41.6
101 days 03:00:00,103.66,113.32,41.56
101 days 03:15:00,103.66,113.32,41.55
101 days 03:30:00,103.66,113.32,41.56
101 days 03:45:00,103.66,113.32,41.51
101 days 04:00:00,103.65,113.31,41.46
101 days 04:15:00,103.65,113.31,41.4
101 days 04:30:00,103.65,113.3,41.24
101 days 04:45:00,103.65,113.29,41.2
101 days 05:00:00,103.64,113.3,41.08
101 days 05:15:00,103.64,113.28,40.97
101 days 05:30:00,103.64,113.28,41.02
101 days 05:45:00,103.63,113.29,41.02
101 days 06:00:00,103.64,113.29,40.92
101 days 06:15:00,103.63,113.28,40.87
101 days 06:30:00,103.64,113.28,40.99
101 days 06:45:00,103.63,113.29,41.02
101 days 07:00:00,103.63,113.27,40.97
101 days 07:15:00,103.63,113.29,40.83
101 days 07:30:00,103.64,113.29,40.88
101 days 07:45:00,103.64,113.28,40.97
101 days 08:00:00,103.65,113.28,40.95
101 days 08:15:00,103.64,113.28,41.06
101 days 08:30:00,103.64,113.28,41.09
101 days 08:45:00,103.64,113.3,41.19
101 days 09:00:00,103.64,113.31,41.22
101 days 09:15:00,103.64,113.29,41.22
101 days 09:30:00,103.64,113.27,41.11
101 days 09:45:00,103.64,113.29,41.16
101 days 10:00:00,103.64,113.28,41.11
101 days 10:15:00,103.64,113.3,41.13
101 days 10:30:00,103.64,113.28,41.21
101 days 10:45:00,103.64,113.29,41.26
101 days 11:00:00,103.65,113.29,41.26
101 days 11:15:00,103.65,113.3,41.25
101 days 11:30:00,103.65,113.3,41.31
101 days 11:45:00,103.65,113.3,41.35
101 days 12:00:00,103.65,113.3,41.32
101 days 12:15:00,103.65,113.31,41.33
101 days 12:30:00,103.65,113.31,41.36
101 days 12:45:00,103.65,113.3,41.32
101 days 13:00:00,103.65,113.31,41.34
101 days 13:15:00,103.65,113.3,41.29
101 days 13:30:00,103.65,113.3,41.32
101 days 13:45:00,103.65,113.31,41.35
101 days 14:00:00,103.65,113.3,41.26
101 days 14:15:00,103.65,113.31,41.3
101 days 14:30:00,103.65,113.3,41.3
101 days 14:45:00,103.65,113.31,41.29
101 days 15:00:00,103.65,113.3,41.28
101 days 15:15:00,103.65,113.3,41.29
101 days 15:30:00,103.64,113.31,41.27
101 days 15:45:00,103.64,113.3,41.21
101 days 16:00:00,103.65,113.26,41.05
101 days 16:15:00,103.64,113.3,41.13
101 days 16:30:00,103.64,113.29,41.08
101 days 16:45:00,103.65,113.27,40.95
101 days 17:00:00,103.65,113.27,41.11
101 days 17:15:00,103.64,113.28,41.06
101 days 17:30:00,103.64,113.28,41.02
101 days 17:45:00,103.64,113.29,41.15
101 days 18:00:00,103.64,113.29,41.15
101 days 18:15:00,103.64,113.29,41.17
101 days 18:30:00,103.64,113.29,41.19
101 days 18:45:00,103.65,113.31,41.34
101 days 19:00:00,103.64,113.3,41.29
101 days 19:15:00,103.65,113.31,41.28
101 days 19:30:00,103.65,113.3,41.37
101 days 19:45:00,103.65,113.3,41.19
101 days 20:00:00,103.64,113.3,41.22
101 days 20:15:00,103.65,113.3,41.27
101 days 20:30:00,103.65,113.31,41.4
101 days 20:45:00,103.65,113.31,41.4
101 days 21:00:00,103.66,113.31,41.42
101 days 21:15:00,103.66,113.31,41.46
101 days 21:30:00,103.66,113.32,41.51
101 days 21:45:00,103.66,113.32,41.55
101 days 22:00:00,103.66,113.32,41.59
101 days 22:15:00,103.66,113.32,41.61
101 days 22:30:00,103.66,113.32,41.58
101 days 22:45:00,103.66,113.32,41.61
101 days 23:00:00,103.66,113.32,41.62
101 days 23:15:00,103.66,113.32,41.63
101 days 23:30:00,103.66,113.32,41.63
101 days 23:45:00,103.66,113.32,41.63
102 days 00:00:00,103.66,113.32,41.64
102 days 00:15:00,103.66,113.32,41.63
102 days 00:30:00,103.66,113.32,41.63
102 days 00:45:00,103.66,113.32,41.64
102 days 01:00:00,103.66,113.32,41.64
102 days 01:15:00,103.66,113.32,41.63
102 days 01:30:00,103.66,113.32,41.63
102 days 01:45:00,103.66,113.32,41.62
102 days 02:00:00,103.66,113.32,41.63
102 days 02:15:00,103.66,113.32,41.61
102 days 02:30:00,103.66,113.32,41.6
102 days 02:45:00,103.66,113.32,41.58
102 days 03:00:00,103.66,113.32,41.55
102 days 03:15:00,103.66,113.32,41.54
102 days 03:30:00,103.66,113.32,41.56
102 days 03:45:00,103.66,113.32,41.54
102 days 04:00:00,103.65,113.31,41.44
102 days 04:15:00,103.65,113.31,41.32
102 days 04:30:00,103.65,113.3,41.27
102 days 04:45:00,103.65,113.3,41.15
102 days 05:00:00,103.64,113.29,41.08
102 days 05:15:00,103.63,113.28,41.0
102 days 05:30:00,103.63,113.29,41.05
102 days 05:45:00,103.64,113.29,41.01
102 days 06:00:00,103.63,113.27,41.01
102 days 06:15:00,103.64,113.29,41.0
102 days 06:30:00,103.64,113.29,41.07
102 days 06:45:00,103.64,113.29,41.08
102 days 07:00:00,103.63,113.3,40.95
102 days 07:15:00,103.64,113.29,41.06
102 days 07:30:00,103.64,113.29,41.02
102 days 07:45:00,103.64,113.3,41.04
102 days 08:00:00,103.64,113.29,41.14
102 days 08:15:00,103.64,113.3,41.25
102 days 08:30:00,103.65,113.31,41.16
102 days 08:45:00,103.64,113.31,41.16
102 days 09:00:00,103.65,113.31,41.2
102 days 09:15:00,103.65,113.3,41.11
102 days 09:30:00,103.65,113.28,41.23
102 days 09:45:00,103.64,113.3,41.23
102 days 10:00:00,103.65,113.31,41.26
102 days 10:15:00,103.65,113.29,41.07
102 days 10:30:00,103.65,113.3,41.22
102 days 10:45:00,103.65,113.31,41.18
102 days 11:00:00,103.65,113.31,41.24
102 days 11:15:00,103.65,113.28,41.19
102 days 11:30:00,103.64,113.3,41.21
102 days 11:45:00,103.65,113.3,41.25
102 days 12:00:00,103.65,113.31,41.37
102 days 12:15:00,103.65,113.31,41.36
102 days 12:30:00,103.65,113.3,41.29
102 days 12:45:00,103.65,113.31,41.33
102 days 13:00:00,103.65,113.31,41.39
102 days 13:15:00,103.65,113.31,41.36
102 days 13:30:00,103.65,113.32,41.39
102 days 13:45:00,103.65,113.31,41.3
102 days 14:00:00,103.65,113.31,41.32
102 days 14:15:00,103.65,113.31,41.31
102 days 14:30:00,103.65,113.31,41.29
102 days 14:45:00,103.65,113.31,41.17
102 days 15:00:00,103.64,113.29,41.13
102 days 15:15:00,103.65,113.29,41.14
102 days 15:30:00,103.65,113.29,41.19
102 days 15:45:00,103.64,113.28,41.16
102 days 16:00:00,103.65,113.31,41.25
102 days 16:15:00,103.64,113.28,41.06
102 days 16:30:00,103.64,113.3,40.99
102 days 16:45:00,103.64,113.31,41.16
102 days 17:00:00,103.64,113.28,40.94
102 days 17:15:00,103.64,113.25,40.84
102 days 17:30:00,103.64,113.29,41.13
102 days 17:45:00,103.64,113.28,41.09
102 days 18:00:00,103.64,113.3,41.07
102 days 18:15:00,103.65,113.3,41.25
102 days 18:30:00,103.65,113.31,41.31
102 days 18:45:00,103.65,113.31,41.28
102 days 19:00:00,103.65,113.31,41.26
102 days 19:15:00,103.65,113.31,41.26
102 days 19:30:00,103.65,113.31,41.24
102 days 19:45:00,103.65,113.3,41.23
102 days 20:00:00,103.65,113.3,41.11
102 days 20:15:00,103.65,113.3,41.26
102 days 20:30:00,103.65,113.3,41.29
102 days 20:45:00,103.65,113.31,41.41
102 days 21:00:00,103.66,113.31,41.44
102 days 21:15:00,103.66,113.31,41.48
102 days 21:30:00,103.66,113.32,41.5
102 days 21:45:00,103.66,113.32,41.56
102 days 22:00:00,103.66,113.32,41.56
102 days 22:15:00,103.66,113.32,41.57
102 days 22:30:00,103.66,113.32,41.6
102 days 22:45:00,103.66,113.32,41.59
102 days 23:00:00,103.66,113.32,41.61
102 days 23:15:00,103.66,113.32,41.62
102 days 23:30:00,103.66,113.32,41.63
102 days 23:45:00,103.66,113.32,41.63
103 days 00:00:00,103.66,113.32,41.63
103 days 00:15:00,103.66,113.32,41.62
103 days 00:30:00,103.66,113.32,41.63
103 days 00:45:00,103.66,113.32,41.63
103 days 01:00:00,103.66,113.32,41.63
103 days 01:15:00,103.66,113.32,41.63
103 days 01:30:00,103.66,113.32,41.63
103 days 01:45:00,103.66,113.32,41.62
103 days 02:00:00,103.66,113.32,41.62
103 days 02:15:00,103.66,113.32,41.63
103 days 02:30:00,103.66,113.32,41.59
103 days 02:45:00,103.66,113.32,41.58
103 days 03:00:00,103.66,113.32,41.57
103 days 03:15:00,103.66,113.32,41.54
103 days 03:30:00,103.66,113.32,41.55
103 days 03:45:00,103.66,113.32,41.54
103 days 04:00:00,103.65,113.32,41.44
103 days 04:15:00,103.65,113.31,41.3
103 days 04:30:00,103.65,113.31,41.34
103 days 04:45:00,103.65,113.29,41.2
103 days 05:00:00,103.65,113.28,41.15
103 days 05:15:00,103.64,113.3,41.13
103 days 05:30:00,103.64,113.3,41.12
103 days 05:45:00,103.64,113.27,41.06
103 days 06:00:00,103.64,113.29,41.04
103 days 06:15:00,103.64,113.28,40.99
103 days 06:30:00,103.64,113.28,40.99
103 days 06:45:00,103.64,113.27,41.05
103 days 07:00:00,103.64,113.29,41.08
103 days 07:15:00,103.64,113.27,40.91
103 days 07:30:00,103.64,113.28,40.97
103 days 07:45:00,103.64,113.28,41.0
103 days 08:00:00,103.65,113.29,41.03
103 days 08:15:00,103.64,113.29,41.1
103 days 08:30:00,103.64,113.29,41.05
103 days 08:45:00,103.65,113.29,41.18
103 days 09:00:00,103.64,113.3,41.25
103 days 09:15:00,103.64,113.3,41.14
103 days 09:30:00,103.64,113.3,41.14
103 days 09:45:00,103.64,113.3,41.13
103 days 10:00:00,103.65,113.31,41.18
103 days 10:15:00,103.65,113.31,41.22
103 days 10:30:00,103.65,113.29,41.17
103 days 10:45:00,103.65,113.31,41.17
103 days 11:00:00,103.65,113.3,41.22
103 days 11:15:00,103.65,113.28,41.14
103 days 11:30:00,103.65,113.28,41.26
103 days 11:45:00,103.65,113.3,41.26
103 days 12:00:00,103.65,113.29,41.29
103 days 12:15:00,103.65,113.29,41.21
103 days 12:30:00,103.65,113.3,41.34
103 days 12:45:00,103.65,113.32,41.35
103 days 13:00:00,103.65,113.31,41.34
103 days 13:15:00,103.65,113.31,41.31
103 days 13:30:00,103.65,113.31,41.33
103 days 13:45:00,103.65,113.31,41.37
103 days 14:00:00,103.64,113.31,41.33
103 days 14:15:00,103.65,113.31,41.36
103 days 14:30:00,103.65,113.31,41.38
